1	Fragmanlarını	fragman	Noun	Noun	A3pl|P3pl|Acc	2	OBJECT
8	yapmış	yap	Verb	Verb	Pos|Narr|A3sg	0	ROOT
9	işte	işte	Adverb	Adverb	_	0	ROOT
10	öyle	öyle	Adj	Adj	_	12	MODIFIER
11	bir	bir	Adj	Num	_	12	DETERMINER
12	adam	adam	Noun	Noun	A3sg|Pnon|Nom	0	ROOT
13	i	i	Noun	Noun	A3sg|Pnon|Nom	0	ROOT



1	Şöyle	şöyle	Adverb	Adverb	_	3	MODIFIER
2	böyle	böyle	Adj	Adj	_	3	MODIFIER
3	_	geçin	Verb	Verb	Pos	4	DERIV
4	geçinip	_	Adverb	AfterDoingSo	_	5	MODIFIER
5	gidiyorum	git	Verb	Verb	Pos|Prog1|A1sg	0	PREDICATE
6	.	.	Punc	Punc	_	5	PUNCTUATION



1	Fakat	fakat	Conj	Conj	_	0	CONJUNCTION
2	bu	bu	Det	Det	_	3	DETERMINER
3	sakat	sakat	Noun	NAdj	A3sg|Pnon|Nom	4	MODIFIER
4	parmaklarla	parmak	Noun	Noun	A3pl|Pnon|Ins	6	MODIFIER
5	ne	ne	Adj	Adj	_	6	OBJECT
6	yapabilirsin	yap	Verb	Verb	Able|Pos|Aor|A2sg	0	PREDICATE
7	?	?	Punc	Punc	_	6	PUNCTUATION



1	Başbaşa	başbaşa	Noun	Noun	A3sg|Pnon|Nom	2	MWE
2	_	ver	Verb	Verb	Pos	3	DERIV
3	vererek	_	Adverb	ByDoingSo	_	5	MODIFIER
4	bir	bir	Adj	Num	_	5	MWE
5	şey	şey	Noun	Noun	A3sg|Pnon|Nom	6	OBJECT
6	düşünürdük	düşün	Verb	Verb	Pos|Aor|Past|A1pl	0	PREDICATE
7	.	.	Punc	Punc	_	6	PUNCTUATION



1	Başka	başka	Adj	Adj	_	3	MODIFIER
2	bir	bir	Adj	Num	_	3	MWE
3	zamanda	zaman	Noun	Noun	A3sg|Pnon|Loc	9	MODIFIER
4	bu	bu	Det	Det	_	5	DETERMINER
5	çeşit	çeşit	Noun	Noun	A3sg|Pnon|Nom	9	MODIFIER
6	bir	bir	Adj	Num	_	7	DETERMINER
7	lâkirdiya	lakirdiy	Noun	Noun	A3sg|Pnon|Dat	9	MODIFIER
8	kulak	kulak	Noun	Noun	A3sg|Pnon|Nom	9	MWE
9	asmayacağım	as	Verb	Verb	Neg|Fut|A1sg	11	COORDINATION
10	_	muhakkak	Adverb	Adverb	_	11	DERIV
11	muhakkaktı	_	Verb	Zero	Past|A3sg	0	PREDICATE
12	.	.	Punc	Punc	_	11	PUNCTUATION



1	Bir	bir	Adj	Num	_	2	DETERMINER
2	iskemleye	iskemle	Noun	Noun	A3sg|Pnon|Dat	3	MODIFIER
3	_	otur	Verb	Verb	Caus|Pos	4	DERIV
4	oturtarak	_	Adverb	ByDoingSo	_	11	MODIFIER
5	_	hamam	Noun	Noun	A3sg|Pnon|Loc	6	DERIV
6	hamamdaki	_	Adj	Rel	_	7	MODIFIER
7	gazozuma	gazoz	Noun	Noun	A3sg|P1sg|Dat	11	MODIFIER
8	karşılık	karşılık	Noun	Noun	A3sg|Pnon|Nom	10	MODIFIER
9	bir	bir	Adj	Num	_	10	DETERMINER
10	çay	çay	Noun	Noun	A3sg|Pnon|Nom	11	SUBJECT
11	ısmarladı	ısmarla	Verb	Verb	Pos|Past|A3sg	0	PREDICATE
12	.	.	Punc	Punc	_	11	PUNCTUATION



1	Bir	bir	Adj	Num	_	2	DETERMINER
2	köşebaşında	köşebaşı	Noun	Noun	A3sg|P3sg|Loc	6	MODIFIER
3	bir	bir	Adj	Num	_	6	DETERMINER
4	tütüncü	tütüncü	Noun	Noun	A3sg|Pnon|Nom	5	MWE
5	dükkânı	dükkanı	Noun	Noun	A3sg|Pnon|Nom	6	MODIFIER
6	i	i	Noun	Noun	A3sg|Pnon|Nom	0	PREDICATE



1	Kendileri	kendi	Pron	Reflex	A3pl|P3pl|Nom	3	SUBJECT
2	kâğıdını	kağıdı	Noun	Noun	A3sg|P2sg|Acc	3	OBJECT
3	_	kaybet	Verb	Verb	Pos	4	DERIV
4	kaybetmek	_	Noun	Inf1	A3sg|Pnon|Nom	6	COORDINATION
5	veya	veya	Conj	Conj	_	4	CONJUNCTION
6	yanlış	yanlış	Noun	NAdj	A3sg|Pnon|Nom	7	OBJECT
7	_	yaz	Verb	Verb	Pos	8	DERIV
8	yazmak	_	Noun	Inf1	A3sg|Pnon|Nom	9	ARGUMENT
9	gibi	gibi	Postp	PCNom	_	10	MODIFIER
10	kusurlar	kusur	Noun	Noun	A3pl|Pnon|Nom	11	OBJECT
11	_	yap	Verb	Verb	Pos	12	DERIV
12	yaptıkça	_	Adverb	AsLongAs	_	14	MODIFIER
13	beni	ben	Pron	Pers	A1sg|Pnon|Acc	14	OBJECT
14	azarlıyorlar	azarla	Verb	Verb	Pos|Prog1|A3pl	0	PREDICATE
15	.	.	Punc	Punc	_	14	PUNCTUATION



1	Fakat	fakat	Conj	Conj	_	0	CONJUNCTION
2	sıkılmıyorum	sıkıl	Verb	Verb	Neg|Prog1|A1sg	7	COORDINATION
3	,	,	Punc	Punc	_	2	PUNCTUATION
4	hattâ	hatta	Noun	Noun	A3sg|Pnon|Nom	5	OBJECT
5	_	eğlen	Verb	Verb	Pos	6	DERIV
6	eğlendiğimi	_	Noun	PastPart	A3sg|P1sg|Acc	7	OBJECT
7	hissediyorum	hisset	Verb	Verb	Pos|Prog1|A1sg	0	PREDICATE
8	.	.	Punc	Punc	_	7	PUNCTUATION



1	Bu	bu	Det	Det	_	2	DETERMINER
2	dairelerde	daire	Noun	Noun	A3pl|Pnon|Loc	11	MODIFIER
3	beni	ben	Pron	Pers	A1sg|Pnon|Acc	4	MWE
4	_	çek	Verb	Verb	Pos	5	DERIV
5	çeken	_	Adj	PresPart	_	9	MODIFIER
6	daha	daha	Adverb	Adverb	_	7	MODIFIER
7	başka	başka	Adj	Adj	_	9	MODIFIER
8	bir	bir	Adj	Num	_	9	MWE
9	şey	şey	Noun	Noun	A3sg|Pnon|Nom	11	OBJECT
10	de	de	Conj	Conj	_	9	INTENSIFIER
11	seziyordum	sez	Verb	Verb	Pos|Prog1|Past|A1sg	0	PREDICATE
12	.	.	Punc	Punc	_	11	PUNCTUATION



1	Talât'ı	Talât'ı	?	?	_	6	MODIFIER
2	işte	işte	Adverb	Adverb	_	6	MODIFIER
3	bu	bu	Det	Det	_	4	DETERMINER
4	şairlerden	şair	Noun	Noun	A3pl|Pnon|Abl	5	POSSESSOR
5	birinde	biri	Pron	Quant	A3sg|P3sg|Loc	6	MODIFIER
6	buldum	bul	Verb	Verb	Pos|Past|A1sg	0	PREDICATE
7	.	.	Punc	Punc	_	6	PUNCTUATION



1	Fakat	fakat	Conj	Conj	_	0	CONJUNCTION
2	vücut	vücut	Noun	Noun	A3sg|Pnon|Nom	6	SUBJECT
3	gene	gen	Noun	Noun	A3sg|Pnon|Dat	6	MODIFIER
4	eskisi	eski	Noun	NAdj	A3sg|P3sg|Nom	5	ARGUMENT
5	gibi	gibi	Postp	PCNom	_	6	MODIFIER
6	çevik	çevik	Adj	Adj	_	8	COORDINATION
7	,	,	Punc	Punc	_	6	PUNCTUATION
8	aceleci	aceleci	Adj	Adj	_	0	PREDICATE
9	.	.	Punc	Punc	_	8	PUNCTUATION



1	Anasıra	anasır	Noun	Noun	A3sg|Pnon|Dat	6	MODIFIER
2	kolunda	kol	Noun	Noun	A3sg|P3sg|Loc	6	MODIFIER
3	bir	bir	Adj	Num	_	5	DETERMINER
4	yığın	yığın	Noun	Noun	A3sg|Pnon|Nom	5	MWE
5	evrak	evrak	Noun	Noun	A3sg|Pnon|Nom	6	OBJECT
6	ilenir	ilen	Verb	Verb	Pos|Aor|A3sg	8	COORDINATION
7	kapıdan	kapı	Noun	Noun	A3sg|Pnon|Abl	8	MODIFIER
8	çıkıyor	çık	Verb	Verb	Pos|Prog1|A3sg	16	COORDINATION
9	,	,	Punc	Punc	_	8	PUNCTUATION
10	koşar	koş	Verb	Verb	Pos|Aor|A3sg	11	ARGUMENT
11	gibi	gibi	Postp	PCNom	_	16	MODIFIER
12	adımlarla	adım	Noun	Noun	A3pl|Pnon|Ins	16	MODIFIER
13	bir	bir	Adj	Num	_	15	DETERMINER
14	başka	başka	Adj	Adj	_	15	MODIFIER
15	kapıya	kapı	Noun	Noun	A3sg|Pnon|Dat	16	MODIFIER
16	giriyor	gir	Verb	Verb	Pos|Prog1|A3sg	0	PREDICATE
17	.	.	Punc	Punc	_	16	PUNCTUATION



1	Kunduralarının	kundura	Noun	Noun	A3pl|P3sg|Gen	4	SUBJECT
2	_	topuk	Noun	Noun	A3sg|Pnon|Nom	3	DERIV
3	topuklan	_	Verb	Acquire	Pos|Imp|A2sg	4	MODIFIER
4	dönmüş	dön	Verb	Verb	Pos|Narr|A3sg	10	COORDINATION
5	;	;	Punc	Punc	_	4	PUNCTUATION
6	siyah	siyah	Adj	Adj	_	7	MODIFIER
7	ceketinin	ceket	Noun	Noun	A3sg|P3sg|Gen	8	POSSESSOR
8	dirsekleri	dirsek	Noun	Noun	A3pl|P3sg|Nom	10	SUBJECT
9	ışık	ışık	Noun	Noun	A3sg|Pnon|Nom	10	OBJECT
10	vurmuş	vur	Verb	Verb	Pos|Narr|A3sg	11	ARGUMENT
11	gibi	gibi	Postp	PCNom	_	13	MODIFIER
12	parıl	parıl	Dup	Dup	_	13	MWE
13	parıl	parıl	Dup	Dup	_	0	PREDICATE
14	.	.	Punc	Punc	_	13	PUNCTUATION



1	Talât'ın	Talât'ın	?	?	_	2	MODIFIER
2	basında	basın	Noun	Noun	A3sg|Pnon|Loc	5	MODIFIER
3	artık	artık	Adverb	Adverb	_	5	MODIFIER
4	fes	fes	Noun	Noun	A3sg|Pnon|Nom	5	SUBJECT
5	yok	yok	Adj	Adj	_	0	PREDICATE
6	.	.	Punc	Punc	_	5	PUNCTUATION



1	Yanında	yan	Noun	NAdj	A3sg|P3sg|Loc	5	MODIFIER
2	dert	dert	Noun	Noun	A3sg|Pnon|Nom	4	MWE
3	_	anla	Verb	Verb	Caus|Pos	4	DERIV
4	anlatmaya	_	Noun	Inf2	A3sg|Pnon|Dat	5	MODIFIER
5	_	çalış	Verb	Verb	Pos	6	DERIV
6	çalışan	_	Adj	PresPart	_	7	MODIFIER
7	birine	biri	Pron	Quant	A3sg|P3sg|Dat	10	MODIFIER
8	elinin	el	Noun	Noun	A3sg|P3sg|Gen	9	POSSESSOR
9	tersiyle	ters	Noun	NAdj	A3sg|P3sg|Ins	10	MODIFIER
10	git	git	Verb	Verb	Pos|Imp|A2sg	12	COORDINATION
11	,	,	Punc	Punc	_	10	PUNCTUATION
12	git	git	Verb	Verb	Pos|Imp|A2sg	14	COORDINATION
13	işaretleri	işaret	Noun	Noun	A3pl|P3sg|Nom	14	OBJECT
14	yapıyordu	yap	Verb	Verb	Pos|Prog1|Past|A3sg	0	PREDICATE
15	.	.	Punc	Punc	_	14	PUNCTUATION



1	Ben	ben	Pron	Pers	A1sg|Pnon|Nom	13	SUBJECT
2	,	,	Punc	Punc	_	1	PUNCTUATION
3	ağır	ağır	Adj	Adj	_	5	MODIFIER
4	ağır	ağır	Adj	Adj	_	5	MODIFIER
5	başımı	baş	Noun	Noun	A3sg|P1sg|Acc	7	OBJECT
6	yukarı	yukarı	Noun	NAdj	A3sg|Pnon|Nom	7	MWE
7	_	kaldır	Verb	Verb	Pos	8	DERIV
8	kaldırarak	_	Adverb	ByDoingSo	_	10	MODIFIER
9	_	tavan	Noun	NAdj	A3sg|Pnon|Nom	10	DERIV
10	tavanlan	_	Verb	Acquire	Pos|Imp|A2sg	13	MODIFIER
11	_	seyret	Verb	Verb	Pos	12	DERIV
12	seyretmeğe	_	Noun	Inf1	A3sg|Pnon|Dat	13	MODIFIER
13	başladım	başla	Verb	Verb	Pos|Past|A1sg	0	PREDICATE
14	.	.	Punc	Punc	_	13	PUNCTUATION



1	Gözler	göz	Noun	Noun	A3pl|Pnon|Nom	10	SUBJECT
2	,	,	Punc	Punc	_	1	PUNCTUATION
3	birbiriyle	birbiri	Pron	Quant	A3sg|P3sg|Ins	4	MODIFIER
4	_	karşılaş	Verb	Verb	Pos	5	DERIV
5	karşılaştıktan	_	Noun	PastPart	A3sg|Pnon|Abl	6	ARGUMENT
6	sonra	sonra	Postp	PCAbl	_	10	MODIFIER
7	,	,	Punc	Punc	_	6	PUNCTUATION
8	inkâr	inkar	Noun	Noun	A3sg|Pnon|Nom	10	SUBJECT
9	kabil	kabil	Adj	Adj	_	10	ARGUMENT
10	mi	mi	Postp	Ques	Pres|A3sg	0	PREDICATE
11	?	?	Punc	Punc	_	10	PUNCTUATION



1	Burada	bura	Noun	Noun	A3sg|Pnon|Loc	8	MODIFIER
2	birçok	birçok	Det	Det	_	3	DETERMINER
3	masalar	masa	Noun	Noun	A3pl|Pnon|Nom	5	COORDINATION
4	ve	ve	Conj	Conj	_	3	CONJUNCTION
5	masaların	masa	Noun	Noun	A3pl|Pnon|Gen	6	POSSESSOR
6	başında	baş	Noun	Noun	A3sg|P3sg|Loc	8	MODIFIER
7	dimdik	dimdik	Adj	Adj	_	8	MODIFIER
8	_	otur	Verb	Verb	Pos	9	DERIV
9	oturan	_	Adj	PresPart	_	11	MODIFIER
10	genç	genç	Adj	Adj	_	11	MODIFIER
11	çocuklar	çocuk	Noun	Noun	A3pl|Pnon|Nom	13	SUBJECT
12	_	var	Noun	NAdj	A3sg|Pnon|Nom	13	DERIV
13	vardı	_	Verb	Zero	Past|A3sg	0	PREDICATE
14	.	.	Punc	Punc	_	13	PUNCTUATION



1	Ellerimi	el	Noun	Noun	A3pl|P1sg|Acc	2	OBJECT
2	_	okşa	Verb	Verb	Pos	3	DERIV
3	okşayarak	_	Adverb	ByDoingSo	_	7	MODIFIER
4	beni	ben	Pron	Pers	A1sg|Pnon|Acc	7	OBJECT
5	_	yan	Verb	Verb	Pos	6	DERIV
6	yanma	_	Noun	Inf2	A3sg|Pnon|Nom	7	SUBJECT
7	oturttu	otur	Verb	Verb	Caus|Pos|Past|A3sg	12	COORDINATION
8	ve	ve	Conj	Conj	_	7	CONJUNCTION
9	bir	bir	Adj	Num	_	10	DETERMINER
10	nane	nane	Noun	Noun	A3sg|Pnon|Nom	12	SUBJECT
11	şekeri	şeker	Noun	Noun	A3sg|Pnon|Acc	12	OBJECT
12	verdi	ver	Verb	Verb	Pos|Past|A3sg	0	PREDICATE
13	.	.	Punc	Punc	_	12	PUNCTUATION



1	Kıyafetlerimiz	kıyafet	Noun	Noun	A3pl|P1pl|Nom	3	SUBJECT
2	aşağı	aşağı	Adj	Adj	_	3	MODIFIER
3	yukarı	yukarı	Noun	NAdj	A3sg|Pnon|Nom	15	COORDINATION
4	bir	bir	Adj	Num	_	5	MODIFIER
5	_	ol	Verb	Verb	Pos	6	DERIV
6	olduğu	_	Noun	PastPart	A3sg|P3sg|Nom	7	ARGUMENT
7	için	için	Postp	PCNom	_	15	MODIFIER
8	en	en	Adverb	Adverb	_	9	MODIFIER
9	ziyade	ziyade	Noun	Noun	A3sg|Pnon|Nom	11	MODIFIER
10	kın	kın	Noun	Noun	A3sg|Pnon|Nom	11	MWE
11	elim	elim	Noun	NAdj	A3sg|Pnon|Nom	15	MODIFIER
12	ve	ve	Conj	Conj	_	11	CONJUNCTION
13	sakalımla	sakal	Noun	Noun	A3sg|P1sg|Ins	15	MODIFIER
14	meşgul	meşgul	Adj	Adj	_	15	MODIFIER
15	oluyordu	ol	Verb	Verb	Pos|Prog1|Past|A3sg	0	PREDICATE
16	.	.	Punc	Punc	_	15	PUNCTUATION



1	Bereket	bereket	Noun	Noun	A3sg|Pnon|Nom	3	COORDINATION
2	ki	ki	Conj	Conj	_	1	CONJUNCTION
3	onun	o	Pron	Demons	A3sg|Pnon|Gen	9	POSSESSOR
4	da	da	Conj	Conj	_	3	INTENSIFIER
5	daha	daha	Adverb	Adverb	_	6	MODIFIER
6	ince	ince	Adj	Adj	_	8	MODIFIER
7	_	ele	Verb	Verb	Pos	8	DERIV
8	elemeye	_	Noun	Inf2	A3sg|Pnon|Dat	9	MODIFIER
9	vakti	vakit	Noun	Noun	A3sg|P3sg|Nom	11	SUBJECT
10	_	yok	Adverb	Adverb	_	11	DERIV
11	yoktu	_	Verb	Zero	Past|A3sg	0	PREDICATE
12	.	.	Punc	Punc	_	11	PUNCTUATION



1	Talât'ın	Talât'ın	?	?	_	3	MODIFIER
2	çocukları	çocuk	Noun	Noun	A3pl|P3sg|Nom	3	SUBJECT
3	büyümüştü	büyü	Verb	Verb	Pos|Narr|Past|A3sg	0	PREDICATE
4	.	.	Punc	Punc	_	3	PUNCTUATION



1	Altı	altı	Adj	Num	_	2	MODIFIER
2	aydan	ay	Noun	Noun	A3sg|Pnon|Abl	3	ARGUMENT
3	beri	beri	Postp	PCAbl	_	7	MODIFIER
4	kan	kan	Noun	Noun	A3sg|Pnon|Nom	7	SUBJECT
5	koca	koca	Adj	Adj	_	6	MODIFIER
6	_	basım	Noun	Noun	A3sg|Pnon|Loc	7	DERIV
7	basımdalar	_	Verb	Zero	Pres|A3pl	0	PREDICATE
8	.	.	Punc	Punc	_	7	PUNCTUATION



1	Kovacağım	kov	Verb	Verb	Pos|Fut|A1sg	5	COORDINATION
2	,	,	Punc	Punc	_	1	PUNCTUATION
3	fakat	fakat	Conj	Conj	_	1	CONJUNCTION
4	çocuklara	çocuk	Noun	Noun	A3pl|Pnon|Dat	5	MODIFIER
5	dayanamıyorum	dayan	Verb	Verb	Able|Neg|Prog1|A1sg	0	PREDICATE
6	.	.	Punc	Punc	_	5	PUNCTUATION



1	Ah	ah	Noun	Noun	A3sg|Pnon|Nom	7	SUBJECT
2	,	,	Punc	Punc	_	1	PUNCTUATION
3	bilsen	bil	Verb	Verb	Pos|Desr|A2sg	4	MODIFIER
4	torun	tor	Noun	NAdj	A3sg|Pnon|Gen	7	MODIFIER
5	ne	ne	Adverb	Adverb	_	6	MODIFIER
6	tatlı	tatlı	Adj	Adj	_	7	MODIFIER
7	şey	şey	Noun	Noun	A3sg|Pnon|Nom	0	PREDICATE
8	.	.	Punc	Punc	_	7	PUNCTUATION



1	Vallahi	vallahi	Noun	Noun	A3sg|Pnon|Nom	2	MODIFIER
2	insan	insan	Noun	Noun	A3sg|Pnon|Nom	7	SUBJECT
3	,	,	Punc	Punc	_	2	PUNCTUATION
4	kendi	kendi	Pron	Reflex	A3sg|P3sg|Nom	5	MODIFIER
5	evlâtlarından	evlatları	Noun	Noun	A3sg|P2sg|Abl	6	ARGUMENT
6	fazla	fazla	Postp	PCAbl	_	7	MODIFIER
7	seviyor	sev	Verb	Verb	Pos|Prog1|A3sg	9	COORDINATION
8	_	on	Noun	Num	A3sg|Pnon|Nom	9	DERIV
9	onlan	_	Verb	Acquire	Pos|Imp|A2sg	0	PREDICATE
10	.	.	Punc	Punc	_	9	PUNCTUATION



1	Çaresiz	çaresiz	Adj	Adj	_	6	COORDINATION
2	,	,	Punc	Punc	_	1	PUNCTUATION
3	ev	ev	Noun	Noun	A3sg|Pnon|Nom	4	POSSESSOR
4	işlerinden	iş	Noun	Noun	A3pl|P3sg|Abl	6	MODIFIER
5	tekaüt	tekaüt	Noun	Noun	A3sg|Pnon|Nom	6	MWE
6	ettik	et	Verb	Verb	Pos|Past|A1pl	0	PREDICATE
7	.	.	Punc	Punc	_	6	PUNCTUATION



1	Daire	daire	Noun	Noun	A3sg|Pnon|Nom	2	SUBJECT
2	boşalıyor	boşal	Verb	Verb	Pos|Prog1|A3sg	9	COORDINATION
3	,	,	Punc	Punc	_	2	PUNCTUATION
4	fakat	fakat	Conj	Conj	_	2	CONJUNCTION
5	onun	o	Pron	Demons	A3sg|Pnon|Gen	6	POSSESSOR
6	işi	iş	Noun	Noun	A3sg|P3sg|Nom	9	SUBJECT
7	bir	bir	Adj	Num	_	8	MWE
8	türlü	türlü	Adj	Adj	_	9	MODIFIER
9	bitmiyordu	bit	Verb	Verb	Neg|Prog1|Past|A3sg	0	PREDICATE
10	.	.	Punc	Punc	_	9	PUNCTUATION



1	Fakat	fakat	Conj	Conj	_	0	CONJUNCTION
2	aksi	aksi	Adj	Adj	_	4	MODIFIER
3	bir	bir	Adj	Num	_	4	DETERMINER
4	tesadüf	tesadüf	Noun	Noun	A3sg|Pnon|Nom	11	SUBJECT
5	sekiz	sekiz	Adj	Num	_	7	MODIFIER
6	on	on	Adj	Num	_	7	MODIFIER
7	gün	gün	Noun	Noun	A3sg|Pnon|Nom	8	MODIFIER
8	sonra	sonra	Adverb	Adverb	_	11	MODIFIER
9	beni	ben	Pron	Pers	A1sg|Pnon|Acc	11	OBJECT
10	gene	gen	Noun	Noun	A3sg|Pnon|Dat	11	MODIFIER
11	yakalattı	yakala	Verb	Verb	Caus|Pos|Past|A3sg	16	COORDINATION
12	,	,	Punc	Punc	_	11	PUNCTUATION
13	bu	bu	Det	Det	_	14	DETERMINER
14	defa	defa	Noun	Noun	A3sg|Pnon|Nom	16	MODIFIER
15	_	sokak	Noun	Noun	A3sg|Pnon|Loc	16	DERIV
16	sokaktaydık	_	Verb	Zero	Past|A1pl	0	PREDICATE
17	.	.	Punc	Punc	_	16	PUNCTUATION



1	Parkı'nm	Parkı'nm	?	?	_	3	MODIFIER
2	_	ağaç	Noun	Noun	A3sg|Pnon|Nom	3	DERIV
3	ağaçlan	_	Verb	Acquire	Pos|Imp|A2sg	5	COORDINATION
4	altına	alt	Noun	NAdj	A3sg|P3sg|Dat	5	MODIFIER
5	sürükledi	sürükle	Verb	Verb	Pos|Past|A3sg	0	PREDICATE
6	.	.	Punc	Punc	_	5	PUNCTUATION



1	Akşam	akşam	Noun	Noun	A3sg|Pnon|Nom	2	POSSESSOR
2	karanlığında	karanlık	Noun	NAdj	A3sg|P3sg|Loc	4	MODIFIER
3	yan	yan	Noun	NAdj	A3sg|Pnon|Nom	4	MWE
4	yana	yan	Verb	Verb	Pos|Opt|A3sg	7	MODIFIER
5	bir	bir	Adj	Num	_	6	DETERMINER
6	kanapeye	kanape	Noun	Noun	A3sg|Pnon|Dat	7	MODIFIER
7	oturduk	otur	Verb	Verb	Pos|Past|A1pl	0	PREDICATE
8	.	.	Punc	Punc	_	7	PUNCTUATION



1	Daha	daha	Adverb	Adverb	_	2	MODIFIER
2	doğrusu	doğru	Noun	NAdj	A3sg|P3sg|Nom	7	SUBJECT
3	vaktiyle	vakit	Noun	Noun	A3sg|P3sg|Ins	4	MWE
4	_	et	Verb	Verb	Pos	5	DERIV
5	ettiğim	_	Adj	PastPart	P1sg	6	MODIFIER
6	eşekliğin	eşeklik	Noun	Noun	A3sg|Pnon|Gen	7	POSSESSOR
7	devamı	devam	Noun	Noun	A3sg|P3sg|Nom	0	PREDICATE
8	.	.	Punc	Punc	_	7	PUNCTUATION



1	Daha	daha	Adverb	Adverb	_	2	MODIFIER
2	iyi	iyi	Adj	Adj	_	4	MODIFIER
3	bir	bir	Adj	Num	_	4	DETERMINER
4	iş	iş	Noun	Noun	A3sg|Pnon|Nom	5	ARGUMENT
5	için	için	Postp	PCNom	_	9	MODIFIER
6	hiçbir	hiçbir	Det	Det	_	7	DETERMINER
7	yere	yer	Noun	Noun	A3sg|Pnon|Dat	9	MODIFIER
8	başvurmadın	başvur	Verb	Verb	Neg|Past|A2sg	9	ARGUMENT
9	mı	mı	Postp	Ques	Pres|A3sg	0	PREDICATE
10	?	?	Punc	Punc	_	9	PUNCTUATION



1	Elli	elli	Adj	Num	_	4	COORDINATION
2	,	,	Punc	Punc	_	1	PUNCTUATION
3	yahut	yahut	Conj	Conj	_	1	CONJUNCTION
4	yüz	yüz	Adj	Num	_	10	COORDINATION
5	elli	elli	Adj	Num	_	8	COORDINATION
6	,	,	Punc	Punc	_	5	PUNCTUATION
7	yahut	yahut	Conj	Conj	_	5	CONJUNCTION
8	iki	iki	Adj	Num	_	10	MODIFIER
9	yüz	yüz	Adj	Num	_	10	MWE
10	elli	elli	Adj	Num	_	0	PREDICATE
11	.	.	Punc	Punc	_	10	PUNCTUATION



1	Daha	daha	Adverb	Adverb	_	3	MODIFIER
2	sıkıya	sıkı	Noun	NAdj	A3sg|Pnon|Dat	3	MODIFIER
3	gelirlerse	gel	Verb	Verb	Pos|Aor|A3pl|Cond	4	OBJECT
4	_	de	Verb	Verb	Pos	5	DERIV
5	dediklerini	_	Noun	PastPart	A3pl|P3pl|Acc	6	OBJECT
6	yaparlar	yap	Verb	Verb	Pos|Aor|A3pl	0	PREDICATE
7	da	da	Conj	Conj	_	6	INTENSIFIER
8	.	.	Punc	Punc	_	7	PUNCTUATION



1	Severler	sev	Verb	Verb	Pos|Aor|A3pl	12	COORDINATION
2	;	;	Punc	Punc	_	1	PUNCTUATION
3	tıpkı	tıpkı	Noun	Noun	A3sg|Pnon|Nom	5	POSSESSOR
4	sütlü	sütlü	Noun	NAdj	A3sg|Pnon|Nom	5	POSSESSOR
5	ineği	inek	Noun	Noun	A3sg|P3sg|Nom	12	SUBJECT
6	,	,	Punc	Punc	_	5	PUNCTUATION
7	_	yumurta	Noun	Noun	A3sg|Pnon|Nom	8	DERIV
8	yumurtalı	_	Adj	With	_	9	MODIFIER
9	tavuğu	tavuk	Noun	Noun	A3sg|Pnon|Acc	10	OBJECT
10	_	sev	Verb	Verb	Pos	11	DERIV
11	sevdikleri	_	Noun	PastPart	A3pl|P3pl|Nom	12	ARGUMENT
12	gibi	gibi	Postp	PCNom	_	0	PREDICATE
13	.	.	Punc	Punc	_	12	PUNCTUATION



1	Geçen	geçen	Adj	Adj	_	2	MODIFIER
2	gün	gün	Noun	Noun	A3sg|Pnon|Nom	7	MODIFIER
3	senin	sen	Pron	Pers	A2sg|Pnon|Gen	4	POSSESSOR
4	yanında	yan	Noun	NAdj	A3sg|P3sg|Loc	7	MODIFIER
5	yerin	yer	Noun	Noun	A3sg|Pnon|Gen	6	POSSESSOR
6	dibine	dip	Noun	Noun	A3sg|P3sg|Dat	7	MODIFIER
7	geçtim	geç	Verb	Verb	Pos|Past|A1sg	0	PREDICATE
8	.	.	Punc	Punc	_	7	PUNCTUATION



1	Bilmem	bil	Verb	Verb	Neg|Aor|A1sg	8	COORDINATION
2	vallahi	vallahi	Noun	Noun	A3sg|Pnon|Nom	4	COORDINATION
3	;	;	Punc	Punc	_	2	PUNCTUATION
4	müdür	müdür	Noun	Noun	A3sg|Pnon|Nom	5	MODIFIER
5	bey	bey	Noun	Noun	A3sg|Pnon|Nom	8	SUBJECT
6	de	de	Conj	Conj	_	5	INTENSIFIER
7	öyle	öyle	Adverb	Adverb	_	8	MODIFIER
8	emretti	emret	Verb	Verb	Pos|Past|A3sg	9	OBJECT
9	dedi	de	Verb	Verb	Pos|Past|A3sg	0	PREDICATE
10	.	.	Punc	Punc	_	9	PUNCTUATION



1	Üstelik	üstelik	Adverb	Adverb	_	8	MODIFIER
2	gelenin	gele	Noun	Noun	A3sg|Pnon|Gen	5	POSSESSOR
3	_	git	Verb	Verb	Pos	4	DERIV
4	_	_	Adj	PresPart	_	5	DERIV
5	gidenin	_	Noun	Zero	A3sg|Pnon|Gen	6	POSSESSOR
6	yanında	yan	Noun	NAdj	A3sg|P3sg|Loc	8	MODIFIER
7	da	da	Conj	Conj	_	6	INTENSIFIER
8	haşlar	haşla	Verb	Verb	Pos|Aor|A3sg	0	PREDICATE
9	.	.	Punc	Punc	_	8	PUNCTUATION



